REC,RIA_RTE_ID,FRM_DFO,TO_DFO,HWY,HSYS,HNUM,DI,CO,CITY,RU,F_SYSTEM,SPD_MAX,HP_MED_W,NUM_LANES,SUR_W,ADT_YEAR,ADT_CUR,ADT_ADJ,TRK_AADT_PCT,AADT_TRUCKS,LANE_WIDTH,LEN_SEC,LN_MILES,DVMT,DTRKVMT,HY_1,HY_2,HY_3,HY_4
1,SL0001-KG,21.461,21.558000000000003,SL0001,SL,1,14,227,2100,4,2,65,56,6,72,2019,74377,74377,3.5,2608,12,0.09699999999999999,0.5820000000000001,7214.569,252.976,69394,73241,73217,72714
1,SL0212-KG,1.6280000000000001,1.639,SL0212,SL,212,14,227,0,2,4,35,3,2,18,2019,13368,13368,6.6,877,12,0.011000000000000001,0.022000000000000002,147.048,9.647,9087,8511,9654,9166
1,SL0001-KG,16.081,16.212,SL0001,SL,1,14,227,2100,4,2,65,70,7,84,2019,144161,144161,2.5,3548,12,0.131,0.917,18885.091,464.788,139370,129843,126505,126002
1,SL0111-KG,2.134,2.165,SL0111,SL,111,14,227,2100,4,3,45,0,4,68,2019,18781,18781,1.8,341,17,0.031,0.124,582.211,10.571,31328,30343,30393,27135
1,SL0001-KG,14.652000000000001,14.886,SL0001,SL,1,14,227,2100,4,2,65,60,5,94,2019,149853,149853,2.4,3615,12,0.23399999999999999,1.17,35065.602,845.91,145144,133752,129325,128822
1,SL0001-KG,1.9069999999999998,1.935,SL0001,SL,1,14,227,2100,4,2,70,56,6,96,2019,71040,71040,4.0,2840,12,0.027999999999999997,0.168,1989.12,79.52,64650,62342,61336,60501
1,SL0001-KG,23.256,23.434,SL0001,SL,1,14,227,2100,4,3,65,337,4,48,2019,24757,24757,2.7,679,12,0.17800000000000002,0.7120000000000001,4406.746,120.86200000000001,24757,25086,25088,26763
1,SL0111-KG,2.221,2.504,SL0111,SL,111,14,227,2100,4,3,45,12,4,68,2019,18781,18781,1.8,341,17,0.28300000000000003,1.1320000000000001,5315.023,96.50299999999999,31328,30343,30393,27135
1,SL0001-KG,16.418,16.862000000000002,SL0001,SL,1,14,227,2100,4,2,65,70,7,84,2019,158095,158095,2.3,3714,12,0.444,3.108,70194.18,1649.016,153269,145264,141926,141423
1,SL0001-KG,15.440999999999999,15.514000000000001,SL0001,SL,1,14,227,2100,4,2,65,40,8,100,2019,144161,144161,2.5,3548,12,0.073,0.584,10523.753,259.004,139370,129843,126505,126002
1,SL0111-KG,1.8159999999999998,1.854,SL0111,SL,111,14,227,2100,4,3,45,1,4,48,2019,18781,18781,1.8,341,12,0.038,0.152,713.678,12.958,31328,30343,30393,27135
1,SL0212-KG,1.004,1.091,SL0212,SL,212,14,227,26450,4,4,35,3,2,18,2019,13368,13368,6.6,877,12,0.087,0.174,1163.016,76.29899999999999,9087,8511,9654,9166
1,SL0001-KG,15.107000000000001,15.155999999999999,SL0001,SL,1,14,227,2100,4,2,65,36,5,100,2019,144161,144161,2.5,3548,12,0.049,0.245,7063.889,173.852,139370,129843,126505,126002
1,SL0001-KG,21.076999999999998,21.406,SL0001,SL,1,14,227,2100,4,2,65,56,6,72,2019,74377,74377,3.5,2608,12,0.32899999999999996,1.974,24470.033,858.0319999999999,69394,73241,73217,72714
1,SL0001-KG,19.521,19.590999999999998,SL0001,SL,1,14,227,2100,4,2,65,80,6,72,2019,88157,88157,3.3,2884,12,0.07,0.42,6170.99,201.88,83195,84386,83635,83132
1,SL0001-KG,6.52,6.989,SL0001,SL,1,14,227,2100,4,2,65,60,6,72,2019,101467,101467,3.3,3302,12,0.469,2.8139999999999996,47588.023,1548.638,97149,87878,82274,81439
1,SL0001-KG,19.935,20.137,SL0001,SL,1,14,227,2100,4,2,65,80,6,72,2019,89286,89286,3.2,2898,12,0.20199999999999999,1.212,18035.772,585.396,84322,86774,86163,85660
1,SL0111-KG,1.435,1.587,SL0111,SL,111,14,227,2100,4,3,45,1,4,48,2019,18781,18781,1.8,341,12,0.152,0.608,2854.712,51.832,31328,30343,30393,27135
1,SL0001-KG,7.682,7.776,SL0001,SL,1,14,227,2100,4,2,65,56,5,60,2019,153679,153679,2.4,3660,12,0.094,0.47,14445.826000000001,344.04,149361,140090,134486,133651
1,SL0001-KG,22.953000000000003,23.256,SL0001,SL,1,14,227,2100,4,2,65,337,4,48,2019,46640,46640,3.1,1437,12,0.303,1.212,14131.92,435.411,45282,47791,50262,50150
1,SL0001-KG,1.935,3.235,SL0001,SL,1,14,227,2100,4,2,70,56,6,72,2019,71040,71040,4.0,2840,12,1.3,7.8,92352.0,3692.0,64650,62342,61336,60501
1,SL0001-KG,15.155999999999999,15.31,SL0001,SL,1,14,227,2100,4,2,65,40,6,96,2019,144161,144161,2.5,3548,12,0.154,0.924,22200.793999999998,546.3919999999999,139370,129843,126505,126002
1,SL0001-KG,4.28,4.6339999999999995,SL0001,SL,1,14,227,2100,4,2,65,60,6,72,2019,140337,140337,2.8,3892,12,0.354,2.124,49679.297999999995,1377.7679999999998,112974,107640,102441,115379
1,SL0001-KG,1.155,1.286,SL0001,SL,1,14,227,0,4,2,70,56,8,96,2019,71040,71040,4.0,2840,12,0.131,1.048,9306.24,372.04,64650,62342,61336,60501
1,SL0001-KG,21.753,21.985,SL0001,SL,1,14,227,2100,4,2,65,48,4,48,2019,74377,74377,3.5,2608,12,0.23199999999999998,0.9279999999999999,17255.464,605.056,69394,73241,73217,72714
1,SL0001-KG,18.427,18.702,SL0001,SL,1,14,227,2100,4,2,65,512,6,72,2019,88157,88157,3.3,2884,12,0.275,1.65,24243.175,793.1,83195,84386,83635,83132
1,SL0111-KG,1.401,1.435,SL0111,SL,111,14,227,2100,4,3,45,1,4,48,2019,18781,18781,1.8,341,12,0.034,0.136,638.554,11.594000000000001,31328,30343,30393,27135
1,SL0212-KG,1.722,2.09,SL0212,SL,212,14,227,26450,2,4,35,3,2,18,2019,12890,12890,6.6,856,12,0.368,0.736,4743.52,315.008,10658,10152,10305,9408
1,SL0001-KG,19.418,19.521,SL0001,SL,1,14,227,2100,4,2,65,80,4,48,2019,88157,88157,3.3,2884,12,0.10300000000000001,0.41200000000000003,9080.171,297.052,83195,84386,83635,83132
1,SL0001-KG,14.46,14.548,SL0001,SL,1,14,227,2100,4,2,65,60,6,94,2019,149853,149853,2.4,3615,12,0.08800000000000001,0.528,13187.063999999998,318.12,145144,133752,129325,128822
1,SL0001-KG,24.298000000000002,24.691999999999997,SL0001,SL,1,14,227,2100,4,3,65,72,4,48,2019,24757,24757,2.7,679,12,0.39399999999999996,1.5759999999999998,9754.258,267.526,24757,25086,25088,26763
1,SL0001-KG,15.672,15.915999999999999,SL0001,SL,1,14,227,2100,4,2,65,44,8,96,2019,144161,144161,2.5,3548,12,0.244,1.952,35175.284,865.712,139370,129843,126505,126002
1,SL0111-KG,0.059000000000000004,1.401,SL0111,SL,111,14,227,2100,4,3,45,1,4,48,2019,18781,18781,1.8,341,12,1.3419999999999999,5.367999999999999,25204.102000000003,457.62199999999996,31328,30343,30393,27135
1,SL0212-KG,1.433,1.51,SL0212,SL,212,14,227,0,4,4,35,3,2,18,2019,13368,13368,6.6,877,12,0.077,0.154,1029.336,67.529,9087,8511,9654,9166
1,SL0001-KG,13.888,13.899000000000001,SL0001,SL,1,14,227,2100,4,2,65,72,6,72,2019,155179,155179,2.4,3679,12,0.011000000000000001,0.066,1706.969,40.469,150574,136092,131665,131162
1,SL0001-KG,5.119,5.197,SL0001,SL,1,14,227,2100,4,2,65,64,9,108,2019,116343,116343,3.0,3526,12,0.078,0.7020000000000001,9074.754,275.028,112347,105258,98207,97372
1,SL0001-KG,19.67,19.935,SL0001,SL,1,14,227,2100,4,2,65,80,6,72,2019,89286,89286,3.2,2898,12,0.265,1.59,23660.79,767.97,84322,86774,86163,85660
1,SL0001-KG,15.536,15.672,SL0001,SL,1,14,227,2100,4,2,65,44,8,96,2019,144161,144161,2.5,3548,12,0.136,1.088,19605.896,482.528,139370,129843,126505,126002
1,SL0111-KG,1.798,1.8159999999999998,SL0111,SL,111,14,227,2100,4,3,45,1,4,48,2019,18781,18781,1.8,341,12,0.018000000000000002,0.07200000000000001,338.05800000000005,6.138,31328,30343,30393,27135
1,SL0001-KG,14.548,14.652000000000001,SL0001,SL,1,14,227,2100,4,2,65,60,5,94,2019,149853,149853,2.4,3615,12,0.10400000000000001,0.52,15584.712,375.96,145144,133752,129325,128822
1,SL0360-KG,12.11,12.213,SL0360,SL,360,14,227,2100,4,3,60,68,4,48,2019,53351,53351,2.5,1347,12,0.10300000000000001,0.41200000000000003,5495.153,138.741,55818,48445,49932,50525
1,SL0343-KG,3.805,4.056,SL0343,SL,343,14,227,2100,4,3,35,0,4,44,2019,43724,43724,1.2,546,11,0.251,1.004,10974.723999999998,137.046,43724,38335,40314,36009
1,SL0275-KG,20.344,20.418,SL0275,SL,275,14,227,2100,4,3,45,0,4,68,2019,17993,17993,1.8,325,15,0.07400000000000001,0.29600000000000004,1331.4820000000002,24.05,17455,14307,13383,12438
1,SL0360-KG,13.34,13.35,SL0360,SL,360,14,227,2100,4,3,55,56,6,60,2019,95601,95601,2.0,1917,12,0.01,0.06,956.01,19.17,99537,82235,84719,84740
1,SL0343-KG,4.32,4.336,SL0343,SL,343,14,227,2100,4,3,35,0,2,44,2019,26104,26104,1.5,401,11,0.016,0.032,417.664,6.416,27900,21811,27920,28380
1,SL0275-KG,21.369,21.432,SL0275,SL,275,14,227,2100,4,3,45,10,6,72,2019,17993,17993,1.8,325,12,0.063,0.37799999999999995,1133.559,20.475,17455,14307,13383,12438
1,SL0360-KG,3.428,3.695,SL0360,SL,360,14,227,2100,4,3,55,56,4,48,2019,56793,56793,2.5,1392,12,0.267,1.068,15163.731000000002,371.664,54706,49427,56989,56189
1,SL0343-KG,0.8809999999999999,0.893,SL0343,SL,343,14,227,2100,4,3,40,0,4,60,2019,45516,45516,1.2,560,12,0.012,0.048,546.192,6.72,36688,42922,46875,40711
1,SL0275-KG,19.077,19.225,SL0275,SL,275,14,227,2100,4,3,45,5,4,58,2019,30171,30171,1.3,403,11,0.14800000000000002,0.5920000000000001,4465.308,59.644,32519,27079,24345,21502
1,SL0360-KG,12.6,12.603,SL0360,SL,360,14,227,2100,4,3,55,68,4,48,2019,95601,95601,2.0,1917,12,0.003,0.012,286.803,5.751,99537,82235,84719,84740
1,SL0360-KG,4.712,4.715,SL0360,SL,360,14,227,2100,4,3,60,68,4,48,2019,56048,56048,2.5,1382,12,0.003,0.012,168.144,4.146,53846,49201,56687,56973
1,SL0343-KG,0.539,0.579,SL0343,SL,343,14,227,2100,4,3,45,13,4,48,2019,45516,45516,1.2,560,12,0.04,0.16,1820.64,22.4,36688,42922,46875,40711
1,SL0275-KG,19.277,19.435,SL0275,SL,275,14,227,2100,4,3,45,0,4,64,2019,17993,17993,1.8,325,11,0.158,0.632,2842.8940000000002,51.35,17455,14307,13383,12438
1,SL0275-KG,1.262,1.337,SL0275,SL,275,14,227,2100,4,3,50,9,4,44,2019,26375,26375,1.4,378,11,0.075,0.3,1978.125,28.35,27539,24578,28057,26162
1,SL0360-KG,9.302,10.386,SL0360,SL,360,14,227,0,4,3,60,68,4,48,2019,48675,48675,2.6,1284,12,1.084,4.336,52763.7,1391.856,50299,43359,48544,47929
1,SL0343-KG,4.874,4.896,SL0343,SL,343,14,227,2100,4,3,35,10,4,48,2019,30614,30614,1.4,438,12,0.022000000000000002,0.08800000000000001,673.508,9.636000000000001,30614,21622,28679,30188
1,SL0360-KG,3.695,3.763,SL0360,SL,360,14,227,2100,4,3,55,68,4,48,2019,56793,56793,2.5,1392,12,0.068,0.272,3861.9240000000004,94.656,54706,49427,56989,56189
1,SL0360-KG,12.603,12.62,SL0360,SL,360,14,227,2100,4,3,60,56,4,48,2019,95601,95601,2.0,1917,12,0.017,0.068,1625.217,32.589,99537,82235,84719,84740
1,SL0343-KG,3.795,3.805,SL0343,SL,343,14,227,2100,4,3,35,0,4,44,2019,46800,46800,1.2,571,11,0.01,0.04,468.0,5.71,46479,42689,47274,42297
1,SL0360-KG,0.09,1.4280000000000002,SL0360,SL,360,14,227,2100,4,3,55,56,4,48,2019,56266,56266,2.5,1385,12,1.338,5.352,75283.908,1853.13,53584,45578,52908,55194
1,SL0343-KG,3.648,3.68,SL0343,SL,343,14,227,2100,4,3,35,0,4,44,2019,46800,46800,1.2,571,11,0.032,0.128,1497.6,18.272000000000002,46479,42689,47274,42297
1,SL0275-KG,19.004,19.024,SL0275,SL,275,14,227,2100,4,3,45,0,4,68,2019,30171,30171,1.3,403,11,0.02,0.08,603.42,8.06,32519,27079,24345,21502
1,SL0343-KG,4.583,4.763,SL0343,SL,343,14,227,2100,4,3,35,10,4,48,2019,28635,28635,1.5,423,12,0.18,0.72,5154.3,76.14,24852,25842,29692,26899
1,SL0360-KG,7.579,7.697,SL0360,SL,360,14,227,2100,4,3,60,68,4,48,2019,55476,55476,2.5,1376,12,0.11800000000000001,0.47200000000000003,6546.168000000001,162.368,54423,48389,57021,59471
1,SL0343-KG,0.758,0.878,SL0343,SL,343,14,227,2100,4,3,45,0,5,60,2019,45516,45516,1.2,560,12,0.12,0.6,5461.92,67.2,36688,42922,46875,40711
1,SL0275-KG,3.801,3.938,SL0275,SL,275,14,227,2100,4,3,45,0,4,48,2019,35080,35080,1.2,433,12,0.13699999999999998,0.5479999999999999,4805.96,59.321000000000005,37689,32616,37836,37304
1,SL0360-KG,13.564,13.585,SL0360,SL,360,14,227,2100,4,3,55,60,4,72,2019,95601,95601,2.0,1917,12,0.021,0.084,2007.621,40.257,99537,82235,84719,84740
1,SL0275-KG,4.431,4.573,SL0275,SL,275,14,227,2100,4,3,45,0,4,48,2019,35080,35080,1.2,433,12,0.142,0.568,4981.36,61.486000000000004,37689,32616,37836,37304
1,SL0360-KG,12.62,12.652000000000001,SL0360,SL,360,14,227,2100,4,3,55,56,4,48,2019,95601,95601,2.0,1917,12,0.032,0.128,3059.232,61.343999999999994,99537,82235,84719,84740
1,SL0360-KG,0.01,0.017,SL0360,SL,360,14,227,2100,4,3,55,60,4,50,2019,56266,56266,2.5,1385,12,0.006999999999999999,0.027999999999999997,393.86199999999997,9.695,53584,45578,52908,55194
1,SL0275-KG,20.17,20.19,SL0275,SL,275,14,227,2100,4,3,45,0,4,68,2019,17993,17993,1.8,325,11,0.02,0.08,359.86,6.5,17455,14307,13383,12438
1,SL0343-KG,2.4,2.57,SL0343,SL,343,14,227,2100,4,3,35,0,4,60,2019,46800,46800,1.2,571,15,0.17,0.68,7956.0,97.07,46479,42689,47274,42297
1,SL0275-KG,1.337,1.67,SL0275,SL,275,14,227,2100,4,3,50,9,4,44,2019,26375,26375,1.4,378,11,0.33299999999999996,1.3319999999999999,8782.875,125.874,27539,24578,28057,26162
1,SL0360-KG,12.985999999999999,13.124,SL0360,SL,360,14,227,2100,4,3,55,58,6,72,2019,95601,95601,2.0,1917,12,0.138,0.828,13192.938,264.546,99537,82235,84719,84740
1,SL0343-KG,5.045,5.048,SL0343,SL,343,14,227,2100,4,3,35,10,4,48,2019,30614,30614,1.4,438,12,0.003,0.012,91.84200000000001,1.314,30614,21622,28679,30188
1,SL0275-KG,21.124000000000002,21.131,SL0275,SL,275,14,227,2100,4,3,45,0,4,64,2019,17993,17993,1.8,325,12,0.006999999999999999,0.027999999999999997,125.95100000000001,2.275,17455,14307,13383,12438
1,SL0360-KG,1.7109999999999999,3.428,SL0360,SL,360,14,227,2100,4,3,55,56,4,48,2019,56793,56793,2.5,1392,12,1.7169999999999999,6.867999999999999,97513.58099999999,2390.064,54706,49427,56989,56189
1,SL0343-KG,0.599,0.754,SL0343,SL,343,14,227,2100,4,3,45,12,6,72,2019,45516,45516,1.2,560,12,0.155,0.93,7054.98,86.8,36688,42922,46875,40711
1,SL0343-KG,4.55,4.583,SL0343,SL,343,14,227,2100,4,3,35,10,5,48,2019,28635,28635,1.5,423,12,0.033,0.165,944.955,13.959000000000001,24852,25842,29692,26899
1,SL0360-KG,0.042,0.048,SL0360,SL,360,14,227,2100,4,3,55,56,4,48,2019,56266,56266,2.5,1385,12,0.006,0.024,337.596,8.31,53584,45578,52908,55194
1,SL0343-KG,2.57,3.342,SL0343,SL,343,14,227,2100,4,3,35,0,4,60,2019,46800,46800,1.2,571,15,0.772,3.088,36129.6,440.81199999999995,46479,42689,47274,42297
1,SL0275-KG,3.0989999999999998,3.319,SL0275,SL,275,14,227,2100,4,3,45,0,4,48,2019,29333,29333,1.5,428,12,0.22,0.88,6453.26,94.16,30447,28052,32431,30607
1,SL0275-KG,2.167,2.1959999999999997,SL0275,SL,275,14,227,2100,4,3,45,0,4,48,2019,28089,28089,1.4,388,12,0.028999999999999998,0.11599999999999999,814.581,11.252,28204,25795,28717,26446
1,SL0360-KG,12.652000000000001,12.922,SL0360,SL,360,14,227,2100,4,3,55,56,4,48,2019,95601,95601,2.0,1917,12,0.27,1.08,25812.27,517.59,99537,82235,84719,84740
1,SL0343-KG,4.763,4.855,SL0343,SL,343,14,227,2100,4,3,35,10,4,48,2019,30614,30614,1.4,438,12,0.092,0.368,2816.488,40.296,30614,21622,28679,30188
1,SL0360-KG,4.447,4.499,SL0360,SL,360,14,227,2100,4,3,55,68,4,48,2019,56048,56048,2.5,1382,12,0.052000000000000005,0.20800000000000002,2914.4959999999996,71.86399999999999,53846,49201,56687,56973
1,SL0343-KG,0.177,0.284,SL0343,SL,343,14,227,2100,4,3,45,16,2,24,2019,45516,45516,1.2,560,12,0.107,0.214,4870.212,59.92,36688,42922,46875,40711
1,SL0275-KG,19.024,19.064,SL0275,SL,275,14,227,2100,4,3,45,5,4,58,2019,30171,30171,1.3,403,11,0.04,0.16,1206.84,16.12,32519,27079,24345,21502
1,SL0275-KG,3.938,4.349,SL0275,SL,275,14,227,2100,4,3,45,0,4,48,2019,35080,35080,1.2,433,12,0.41100000000000003,1.6440000000000001,14417.88,177.963,37689,32616,37836,37304
1,SL0360-KG,11.752,11.802,SL0360,SL,360,14,227,0,4,3,60,68,4,48,2019,53351,53351,2.5,1347,12,0.05,0.2,2667.55,67.35,55818,48445,49932,50525
1,SL0343-KG,3.387,3.648,SL0343,SL,343,14,227,2100,4,3,35,22,6,72,2019,46800,46800,1.2,571,12,0.261,1.5659999999999998,12214.8,149.031,46479,42689,47274,42297
1,SL0275-KG,5.69,5.977,SL0275,SL,275,14,227,2100,4,3,45,14,4,48,2019,34522,34522,1.2,430,12,0.287,1.148,9907.814,123.41,37706,32700,37166,35290
1,SL0360-KG,12.529000000000002,12.6,SL0360,SL,360,14,227,2100,4,3,55,68,4,48,2019,53351,53351,2.5,1347,12,0.071,0.284,3787.921,95.637,55818,48445,49932,50525
1,SL0275-KG,1.249,1.262,SL0275,SL,275,14,227,2100,4,3,50,0,4,44,2019,26375,26375,1.4,378,11,0.013000000000000001,0.052000000000000005,342.875,4.914,27539,24578,28057,26162
1,SL0360-KG,13.124,13.34,SL0360,SL,360,14,227,2100,4,3,55,56,6,60,2019,95601,95601,2.0,1917,12,0.21600000000000003,1.296,20649.816000000003,414.07199999999995,99537,82235,84719,84740
1,SL0275-KG,5.004,5.401,SL0275,SL,275,14,227,2100,4,3,45,0,4,48,2019,34522,34522,1.2,430,12,0.397,1.588,13705.233999999999,170.71,37706,32700,37166,35290
1,SL0360-KG,13.892000000000001,13.956,SL0360,SL,360,14,227,2100,4,3,55,62,4,48,2019,95601,95601,2.0,1917,12,0.064,0.256,6118.464,122.68799999999999,99537,82235,84719,84740
1,SL0360-KG,4.717,4.718,SL0360,SL,360,14,227,2100,4,3,60,68,4,48,2019,56048,56048,2.5,1382,12,0.001,0.004,56.048,1.382,53846,49201,56687,56973
1,SL0275-KG,20.099,20.119,SL0275,SL,275,14,227,2100,4,3,45,0,4,64,2019,17993,17993,1.8,325,11,0.02,0.08,359.86,6.5,17455,14307,13383,12438
1,SL0343-KG,0.579,0.594,SL0343,SL,343,14,227,2100,4,3,45,13,4,48,2019,45516,45516,1.2,560,12,0.015,0.06,682.74,8.4,36688,42922,46875,40711
1,SL0275-KG,19.268,19.277,SL0275,SL,275,14,227,2100,4,3,45,5,4,58,2019,17993,17993,1.8,325,11,0.009000000000000001,0.036000000000000004,161.937,2.925,17455,14307,13383,12438
1,SL0360-KG,3.846,4.447,SL0360,SL,360,14,227,2100,4,3,55,68,4,48,2019,56048,56048,2.5,1382,12,0.601,2.404,33684.848,830.582,53846,49201,56687,56973
1,SL0275-KG,2.225,2.949,SL0275,SL,275,14,227,2100,4,3,45,0,4,48,2019,28089,28089,1.4,388,12,0.7240000000000001,2.8960000000000004,20336.436,280.91200000000003,28204,25795,28717,26446
1,SL0360-KG,13.376,13.387,SL0360,SL,360,14,227,2100,4,3,55,60,5,72,2019,95601,95601,2.0,1917,12,0.011000000000000001,0.055,1051.611,21.087,99537,82235,84719,84740
1,SL0343-KG,4.336,4.423,SL0343,SL,343,14,227,2100,4,3,35,10,2,48,2019,26104,26104,1.5,401,12,0.087,0.174,2271.048,34.887,27900,21811,27920,28380
1,SL0275-KG,21.226999999999997,21.369,SL0275,SL,275,14,227,2100,4,3,45,10,6,72,2019,17993,17993,1.8,325,12,0.142,0.852,2555.006,46.15,17455,14307,13383,12438
1,SL0275-KG,3.319,3.801,SL0275,SL,275,14,227,2100,4,3,45,0,4,48,2019,28524,28524,1.4,392,12,0.48200000000000004,1.9280000000000002,13748.568000000001,188.94400000000002,29928,27338,31426,30310
1,SL0275-KG,1.229,1.248,SL0275,SL,275,14,227,2100,4,5,50,0,4,44,2019,4235,4235,1.4,60,11,0.019,0.076,80.465,1.14,4708,4420,5665,5533
1,SL0360-KG,11.627,11.752,SL0360,SL,360,14,227,0,4,3,60,68,4,48,2019,53351,53351,2.5,1347,12,0.125,0.5,6668.875,168.375,55818,48445,49932,50525
1,SL0343-KG,3.68,3.795,SL0343,SL,343,14,227,2100,4,3,35,0,4,44,2019,46800,46800,1.2,571,11,0.115,0.46,5382.0,65.665,46479,42689,47274,42297
1,SL0360-KG,8.902999999999999,8.99,SL0360,SL,360,14,227,0,4,3,60,48,4,48,2019,55476,55476,2.5,1376,12,0.087,0.348,4826.412,119.712,54423,48389,57021,59471
1,SL0343-KG,5.048,5.085,SL0343,SL,343,14,227,2100,4,3,35,10,4,48,2019,30614,30614,1.4,438,12,0.037000000000000005,0.14800000000000002,1132.718,16.206,30614,21622,28679,30188
1,SL0360-KG,4.715,4.717,SL0360,SL,360,14,227,2100,4,3,60,68,4,48,2019,56048,56048,2.5,1382,12,0.002,0.008,112.096,2.764,53846,49201,56687,56973
1,SL0343-KG,0.878,0.8809999999999999,SL0343,SL,343,14,227,2100,4,3,40,0,4,60,2019,45516,45516,1.2,560,12,0.003,0.012,136.548,1.68,36688,42922,46875,40711
1,SL0275-KG,19.435,20.099,SL0275,SL,275,14,227,2100,4,3,45,0,4,64,2019,17993,17993,1.8,325,11,0.664,2.656,11947.351999999999,215.8,17455,14307,13383,12438
1,SL0360-KG,11.856,12.11,SL0360,SL,360,14,227,2100,4,3,60,68,4,48,2019,53351,53351,2.5,1347,12,0.254,1.016,13551.153999999999,342.13800000000003,55818,48445,49932,50525
1,SL0343-KG,4.423,4.55,SL0343,SL,343,14,227,2100,4,3,35,10,5,48,2019,26104,26104,1.5,401,12,0.127,0.635,3315.208,50.927,27900,21811,27920,28380
1,SL0360-KG,7.156000000000001,7.579,SL0360,SL,360,14,227,2100,4,3,60,68,4,48,2019,56048,56048,2.5,1382,12,0.423,1.692,23708.304,584.586,53846,49201,56687,56973
1,SL0343-KG,0.594,0.599,SL0343,SL,343,14,227,2100,4,3,45,10,6,72,2019,45516,45516,1.2,560,12,0.005,0.03,227.58,2.8,36688,42922,46875,40711
1,SL0275-KG,18.007,18.026,SL0275,SL,275,14,227,2100,4,3,45,8,4,40,2019,31426,31426,1.3,411,12,0.019,0.076,597.094,7.809,33370,29559,28788,26011
1,SL0360-KG,0.017,0.042,SL0360,SL,360,14,227,2100,4,3,55,60,4,50,2019,56266,56266,2.5,1385,12,0.025,0.1,1406.65,34.625,53584,45578,52908,55194
1,SL0275-KG,18.574,19.004,SL0275,SL,275,14,227,2100,4,3,45,0,4,48,2019,30171,30171,1.3,403,12,0.43,1.72,12973.53,173.29,32519,27079,24345,21502
1,SL0275-KG,1.127,1.229,SL0275,SL,275,14,227,2100,4,5,50,0,4,44,2019,4235,4235,1.4,60,11,0.102,0.408,431.97,6.12,4708,4420,5665,5533
1,SL0360-KG,7.697,8.517000000000001,SL0360,SL,360,14,227,0,4,3,60,68,4,48,2019,55476,55476,2.5,1376,12,0.82,3.28,45490.32,1128.32,54423,48389,57021,59471
1,SL0275-KG,2.949,3.0989999999999998,SL0275,SL,275,14,227,2100,4,3,45,0,4,48,2019,28089,28089,1.4,388,12,0.15,0.6,4213.35,58.2,28204,25795,28717,26446
1,SL0360-KG,13.585,13.892000000000001,SL0360,SL,360,14,227,2100,4,3,55,56,4,48,2019,95601,95601,2.0,1917,12,0.307,1.228,29349.507,588.519,99537,82235,84719,84740
1,SL0275-KG,21.221999999999998,21.226999999999997,SL0275,SL,275,14,227,2100,4,3,45,0,4,64,2019,17993,17993,1.8,325,12,0.005,0.02,89.965,1.625,17455,14307,13383,12438
1,SL0360-KG,3.841,3.846,SL0360,SL,360,14,227,2100,4,3,55,68,4,48,2019,56048,56048,2.5,1382,12,0.005,0.02,280.24,6.91,53846,49201,56687,56973
1,SL0275-KG,21.131,21.151999999999997,SL0275,SL,275,14,227,2100,4,3,45,0,4,64,2019,17993,17993,1.8,325,12,0.021,0.084,377.853,6.825,17455,14307,13383,12438
1,SL0360-KG,1.4280000000000002,1.7109999999999999,SL0360,SL,360,14,227,2100,4,3,55,56,4,48,2019,56793,56793,2.5,1392,12,0.28300000000000003,1.1320000000000001,16072.419,393.936,54706,49427,56989,56189
1,SL0275-KG,20.19,20.344,SL0275,SL,275,14,227,2100,4,3,45,0,4,68,2019,17993,17993,1.8,325,11,0.154,0.616,2770.922,50.05,17455,14307,13383,12438
1,SL0275-KG,2.204,2.225,SL0275,SL,275,14,227,2100,4,3,45,0,4,48,2019,28089,28089,1.4,388,12,0.021,0.084,589.869,8.148,28204,25795,28717,26446
1,SL0360-KG,13.35,13.376,SL0360,SL,360,14,227,2100,4,3,55,56,5,60,2019,95601,95601,2.0,1917,12,0.026000000000000002,0.13,2485.626,49.842,99537,82235,84719,84740
1,SL0343-KG,4.263999999999999,4.32,SL0343,SL,343,14,227,2100,4,3,35,0,2,44,2019,43724,43724,1.2,546,11,0.055999999999999994,0.11199999999999999,2448.544,30.576,43724,38335,40314,36009
1,SL0275-KG,21.151999999999997,21.221999999999998,SL0275,SL,275,14,227,2100,4,3,45,0,4,64,2019,17993,17993,1.8,325,12,0.07,0.28,1259.51,22.75,17455,14307,13383,12438
1,SL0360-KG,0.048,0.09,SL0360,SL,360,14,227,2100,4,3,55,56,4,48,2019,56266,56266,2.5,1385,12,0.042,0.168,2363.172,58.17,53584,45578,52908,55194
1,SL0343-KG,0.754,0.758,SL0343,SL,343,14,227,2100,4,3,45,0,5,60,2019,45516,45516,1.2,560,12,0.004,0.02,182.06400000000002,2.24,36688,42922,46875,40711
1,SL0275-KG,18.076,18.077,SL0275,SL,275,14,227,2100,4,3,45,8,4,40,2019,31426,31426,1.3,411,12,0.001,0.004,31.426,0.41100000000000003,33370,29559,28788,26011
1,SL0343-KG,1.4240000000000002,2.245,SL0343,SL,343,14,227,2100,4,3,40,0,4,60,2019,45516,45516,1.2,560,12,0.821,3.284,37368.636,459.76,36688,42922,46875,40711
1,SL0275-KG,4.349,4.431,SL0275,SL,275,14,227,2100,4,3,45,0,4,48,2019,35080,35080,1.2,433,12,0.08199999999999999,0.32799999999999996,2876.56,35.506,37689,32616,37836,37304
