OBJECTID *,REC,RIA_RTE_ID,RTE_GRID,GID,FRM_DFO,TO_DFO,C_SEC,CON,SEC,BMP,EMP,RI_MPT_DATE,HWY,HSYS,HNUM,HSUF,RDBD_ID,FRM_NBR,FRM_SUF,FRM_NUM,FRM_DISP,TO_NBR,TO_SUF,TO_NUM,TO_DISP,FRM_MKR_DATE,TO_MKR_DATE,DIR_TRAV,STE_NAM,DI,CO,CITY,MPA,UAN,UAN_HPMS,RU,MSA_CNTY,MAINT_DIS,MNT_SEC,PBLC_LAND,ADMIN,RDWAY_MAINT_AGCY,F_SYSTEM,RU_F_SYSTEM,SEC_NHS,SEC_NHS_APRV_DT,SEC_STR,SEC_TRUNK,SEC_TRK,SEC_HAZ,SEC_EVAC,SEC_NFH,SEC_STM,SEC_TTT,SEC_PARK,SEC_BIC,SEC_ADP,SEC_FED_AID,MSA_CLS,TOP100ID,TOP_100_BEGIN_TERM,TOP_100_END_TERM,FRGHT_NTWRK,HWY_STAT,HWY_STAT_DATE,DOTT,DCTT,CLSR_RESN,HWY_NOTE,SPD_MAX,SPD_MIN,ALT_SPD_LMT,ALT_SPD_LMT_TYPE,SCHOOL_ZN,LOAD_AXLE,LOAD_GROSS,LOAD_TAND,TOLL_NM,TOLL_HPMS_ID,TOLL_FACILITY_TYPE,TOLL_LANE_TYPE,TOLL_CHRG_TYPE,TOLL_LANES,DBTP,PEAK_DRCT_TOLL,HWY_DES1,ACES_CTRL,BRDG_STRUC_NBR,CAUSEWAY,TUNNEL,MULT_MOD_FCLTY,MED_TYPE,MED_WID,HP_MED_W,NUM_LANES,CLMB_PS_LANE,ACCEL_DECEL_LANE,HOV_LANES,HOV_TYP,ROW_MIN,ROW_W_USL,RB_WID,SUR_W,S_TYPE_I,S_WID_I,S_USE_I,S_TYPE_O,S_WID_O,S_USE_O,CURB_L,CURB_R,BASE_TP,SRF_TYPE,SURF_TREAT_CODE,SURF_TREAT_THICK,SURF_TREAT_YEAR,TRF_STA_ID,ADT_YEAR,ADT_CUR,ADT_ADJ,K_FAC,D_FAC,TRK_AADT_PCT,PCT_SADT,PCT_CADT,AADT_TRUCKS,AADT_SINGLE_UNIT,AADT_COMBINATION,TRK_DHV_PCT,PCT_SDHV,PCT_CDHV,PCT_PK_SUT,PCT_PK_CUT,FLEX_ESAL,RIGID_ESAL,ATH_100,ATH_PCT,MOTORCYCLES,ADT_HIST_YR,HY_1,HY_2,HY_3,HY_4,HY_5,HY_6,HY_7,HY_8,HY_9,DESGN_YR,AADT_DESGN,INCRS_FCTR_PCT,INCRS_FCTR_MS,DHV,TRUCK_HY_1,TRUCK_HY_2,TRUCK_HY_3,TRUCK_HY_4,TRUCK_HY_5,TRUCK_HY_6,TRUCK_HY_7,TRUCK_HY_8,TRUCK_HY_9,HPMSID,HP_VOL_GRP,B_TERM,E_TERM,PHY_RDBD,PEAK_LANE,CNTR_PEAK_LANE,RT_TURN_LANE,LT_TURN_LANE,TRFC_SGNL,PCT_GREEN_TM,NBR_SGNL,NBR_STOP_SIGN,ATGRD_OTHR,LANE_WIDTH,PEAK_PRKG,WIDE_OBST,WIDE_PTNTL,CURV_CLASS_A,CURV_CLASS_B,CURV_CLASS_C,CURV_CLASS_D,CURV_CLASS_E,CURV_CLASS_F,VERT_GRADE_CLASS_A,VERT_GRADE_CLASS_B,VERT_GRADE_CLASS_C,VERT_GRADE_CLASS_D,VERT_GRADE_CLASS_E,VERT_GRADE_CLASS_F,TRRN,PPSD,PSR,PSR_DT,RUTTING,FAULT,CRACK_PCT,CRACK_LNGTH,YR_LAST_IMPRV,YR_LAST_CNSTR,LAST_OVRLY_THCK,PVMT_THICK_RIGID,PVMT_THICK_FLEX,BASE_THCK,CLMT_ZN,SOIL,LEN_SEC,LN_MILES,DVMT,DTRKVMT,Shape_Length
139989,1,SH0071-KG,154285,6758,127.194,127.323,0113-13,113,13,8.702,8.831,201908,SH0071,SH,71, ,KG,578, ,578,1.568,578, ,578,1.697,20190329,20190329,0, ,14,227,2100,90,90,4384,4,1,14,10,0,1,1,2,U2,1,0,0,0,0,0,1,0,1,0,0,0,0,1,13,3000102, , ,0,6,19950429,19950429,0,0, ,65,0,0,0,0,0,0,0, , , ,0,0,0,0,0,5,1, , , ,0,7,44,48,6,0,0,0,0,350,350,82,73,1,4,5,1,5,5,0,0,14,1,1,0,1980,227H89,2019,70740,70740,10,59,6.2,4.1,2.2,4407,2881,1526,6.8,4.6,2.2,0.355,0.177,13991,19034,32,40,31,2018,70740,69155,69155,58251,49454,66049,67000,67000,67000,2039,99036,1.4,28296,9904,0,0,0,0,0,0,0,0,0,4100,8, , ,KG,0,0,0,0,0,0,0,0,0,12,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129,0.774,9125.46,568.503,0.002094
140020,1,SH0071-KG,154285,6758,132.629,133.618,0265-02,265,2,0.327,1.316,201908,SH0071,SH,71, ,KG,584, ,584,0.734,584, ,584,1.723,20150512,20150512,0, ,14,227,0,90,90,4384,4,1,14,10,0,1,1,3,U3,1,0,0,0,0,0,1,0,1,0,0,0,0,1,12,3000053, , ,0,6,19950429,19950429,0,0, ,70,0,0,0,0,0,0,0, , , ,0,0,0,0,0,4,2, , , ,0,5,40,44,4,0,0,0,0,240,240,80,70,1,4,5,1,6,5,0,0,14,6,1,0,1980,227SP53,2019,53382,53382,8.3,65,8,3.8,4.3,4289,2006,2283,5.2,3.2,2,0.246,0.156,13901,19030,37,40,27,2018,53382,50198,47276,50716,42368,40652,41000,40000,42000,2039,64058,1.2,10676,5317,0,0,0,0,0,0,0,0,0, ,7, , ,KG,0,0,0,0,0,0,0,0,0,12,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,0,1,0,0,0,0,0,0.989,3.956,52794.798,4241.821,0.016525
140033,1,SH0071-KG,154285,6757,112.957,112.963,0700-03,700,3,18.81,18.816,201908,SH0071,SH,71, ,KG,564, ,564,0.859,564, ,564,0.865,20150512,20150512,0, ,14,227,0,90,90,4384,4,1,14,15,0,1,1,3,U3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,3000051, , ,0,6,19960520,19960520,0,0, ,55,0,0,0,0,0,0,0, , , ,0,0,0,0,0,2,3, , , ,0,0,0,8,4,0,0,0,0,150,150,54,38,1,8,5,1,8,5,0,0,14,10,9,1.5,2016,227H143,2019,31982,31982,6.5,51,3.6,2.4,1.1,1139,782,357,3,2.2,0.8,0.178,0.066,3487,4783,29,40,85,2018,34138,27970,32221,28893,25860,24832,30000,25000,26000,2039,38378,1.2,6396,2495,0,0,0,0,0,0,0,0,0, ,6, , ,KG,0,0,0,0,0,0,0,0,0,12,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0,1.5,0,6,9,0,0,0.006,0.024,191.892,6.834,0.00009
140063,1,SH0071-KG,154285,6758,130.245,130.27,0265-01,265,1,14.517,14.542,201908,SH0071,SH,71, ,KG,582, ,582,0.271,582, ,582,0.296,20150512,20150512,0, ,14,227,2100,90,90,4384,4,1,14,10,0,1,1,3,U3,1,0,0,0,0,0,1,0,1,0,0,0,0,1,12,3000102, , ,0,6,19950429,19950429,0,0, ,65,0,0,0,0,0,0,0,71 Toll Lane,353,1,1,2,2,0,0,4,2, , , ,0,7,2,6,6,0,0,0,0,200,200,140,126,1,4,5,1,10,5,0,0,14,6,2,1,2016,227H66A,2019,66025,66025,8,68,6.4,4.2,2.2,4253,2781,1472,6.8,4.6,2.2,0.355,0.177,12362,16825,33,40,29,2018,66025,66265,62162,62382,56417,54491,56000,57000,53000,2039,79230,1.2,13205,6338,0,0,0,0,0,0,0,0,0, ,8, , ,KG,0,0,0,0,0,0,0,0,0,12,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1,0,7,16,0,0,0.025,0.15,1650.625,106.325,0.000405
140077,1,SH0071-KG,154285,6757,107.45,108.43,0700-03,700,3,13.303,14.283,201908,SH0071,SH,71, ,KG,558, ,558,1.335,560, ,560,0.316,20150512,20150512,0, ,14,227,3330,90,90,4384,4,1,14,15,0,1,1,3,U3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,3000119, , ,0,6,19960520,19960520,0,0, ,50,0,0,0,0,0,0,0, , , ,0,0,0,0,0,2,3, , , ,0,0,0,5,4,1,0,0,0,150,150,54,44,1,5,5,1,5,5,0,0,14,4,5,1,2016,227H146,2019,38713,38713,8.4,59,3.3,2.3,1,1283,886,397,1.9,1.5,0.4,0.129,0.032,3948,5430,29,40,132,2018,38587,34303,37596,33013,26308,30990,30000,29000,28000,2039,46456,1.2,7743,3902,0,0,0,0,0,0,0,0,0, ,7, , ,KG,0,0,0,0,0,0,0,0,0,11,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98,3.92,37938.74,1257.34,0.016362
140106,1,SH0071-KG,154285,6758,127.173,127.194,0113-13,113,13,8.681,8.702,201908,SH0071,SH,71, ,KG,578, ,578,1.547,578, ,578,1.568,20190329,20190329,0, ,14,227,2100,90,90,4384,4,1,14,10,0,1,1,2,U2,1,0,0,0,0,0,1,0,1,0,0,0,0,1,13,3000102, , ,0,6,19950429,19950429,0,0, ,65,0,0,0,0,0,0,0, , , ,0,0,0,0,0,5,1, , , ,0,7,44,48,6,0,0,0,0,350,350,82,73,1,4,5,1,5,5,1,0,14,1,1,0,1980,227H89,2019,70740,70740,10,59,6.2,4.1,2.2,4407,2881,1526,6.8,4.6,2.2,0.355,0.177,13991,19034,32,40,31,2018,70740,69155,69155,58251,49454,66049,67000,67000,67000,2039,99036,1.4,28296,9904,0,0,0,0,0,0,0,0,0,4100,8, , ,KG,0,0,0,0,0,0,0,0,0,12,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021,0.126,1485.54,92.547,0.000344
140112,1,SH0071-KG,154285,6757,102.598,102.618,0700-03,700,3,8.451,8.471,201908,SH0071,SH,71, ,KG,554, ,554,0.481,554, ,554,0.501,20150512,20150512,0, ,14,227,0,90,0,0,1,1,14,15,0,1,1,3,R3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,3000119, , ,0,6,19960520,19960520,0,0, ,55,0,0,0,0,0,0,0, , , ,0,0,0,0,0,2,3,1.42E+14, , ,0,0,0,2,4,1,0,0,0,200,200,48,44,1,2,5,1,2,5,0,0,14,10,5,1,2016,227H149,2019,39293,39293,8.7,58,3.3,2.3,1,1296,895,401,1.9,1.5,0.4,0.129,0.032,3990,5487,29,40,134,2018,37755,33346,33551,29420,22321,23930,21000,17800,17500,2039,47152,1.2,7859,4102,0,0,0,0,0,0,0,0,0, ,7, , ,KG,0,0,0,0,0,0,0,0,0,11,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.08,785.86,25.92,0.000319
140140,1,SH0071-KG,154285,6758,137.916,137.917,0265-02,265,2,5.614,5.615,201908,SH0071,SH,71, ,KG,588, ,588,1.98,590, ,590,0,20150512,20150512,0, ,14,227,0,90,0,0,1,1,14,10,0,1,1,3,R3,1,0,0,0,0,0,1,0,1,0,0,0,0,1,12,3000053, , ,0,6,19950429,19950429,0,0, ,70,0,0,0,0,0,0,0, , , ,0,0,0,0,0,4,2, , , ,0,5,60,68,4,0,0,0,0,240,240,80,52,1,8,5,1,20,5,0,0,14,6,1,0,1980,227T8,2019,40357,40357,7.6,78,9.4,4.4,5,3777,1766,2011,5.2,3.2,2,0.246,0.156,13316,18246,37,40,21,2018,41913,40009,36888,34035,32963,33010,31410,31000,27000,2039,56500,1.4,16143,4294,0,0,0,0,0,0,0,0,0,11107,7, , ,KG,0,0,0,0,0,0,0,0,0,12,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,0,0,0,0,0,0,0,0.001,0.004,40.357,3.777,0.000016
140155,1,SH0071-KG,154285,6758,123.628,123.664,0113-13,113,13,5.136,5.172,201908,SH0071,SH,71, ,KG,576, ,576,0.045,576, ,576,0.081,20190329,20190329,0, ,14,227,2100,90,90,4384,4,1,14,10,0,1,1,2,U2,1,0,0,0,0,0,1,0,1,0,0,0,0,1,13,3000102, , ,0,6,19950429,19950429,0,0, ,70,0,0,0,0,0,0,0, , , ,0,0,0,0,0,5,1, , , ,0,7,32,32,6,0,0,0,0,350,350,88,78,0,0,0,1,10,5,2,2,14,1,1,0,1980,227H91,2019,122565,122565,10,59,5,3.2,1.7,6083,3977,2106,6.8,4.6,2.2,0.355,0.177,19436,26370,31,40,54,2018,122565,120980,120980,105014,68363,99153,98660,86600,70900,2039,171591,1.4,49026,17159,0,0,0,0,0,0,0,0,0, ,9, , ,KG,0,0,0,0,0,0,0,0,0,12,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036,0.216,4412.34,218.988,0.000602
140186,1,SH0071-KG,154285,6758,133.618,133.636,0265-02,265,2,1.316,1.334,201908,SH0071,SH,71, ,KG,584, ,584,1.723,584, ,584,1.741,20150512,20150512,0, ,14,227,0,90,0,0,1,1,14,10,0,1,1,3,R3,1,0,0,0,0,0,1,0,1,0,0,0,0,1,12,3000053, , ,0,6,19950429,19950429,0,0, ,70,0,0,0,0,0,0,0, , , ,0,0,0,0,0,4,2, , , ,0,5,40,44,4,0,0,0,0,240,240,80,70,1,4,5,1,6,5,0,0,14,6,1,0,1980,227SP53,2019,53382,53382,8.3,65,8,3.8,4.3,4289,2006,2283,5.2,3.2,2,0.246,0.156,13901,19030,37,40,27,2018,53382,50198,47276,50716,42368,40652,41000,40000,42000,2039,64058,1.2,10676,5317,0,0,0,0,0,0,0,0,0, ,7, , ,KG,0,0,0,0,0,0,0,0,0,12,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,0,1,0,0,0,0,0,0.018,0.072,960.876,77.202,0.0003
140201,1,SH0071-KG,154285,6757,109.314,109.315,0700-03,700,3,15.167,15.168,201908,SH0071,SH,71, ,KG,560, ,560,1.2,560, ,560,1.201,20150512,20150512,0, ,14,227,3330,90,90,4384,4,1,14,15,0,1,1,3,U3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,3000051, , ,0,6,19960520,19960520,0,0, ,50,0,0,0,0,0,0,0, , , ,0,0,0,0,0,2,3, , , ,0,0,0,2,4,0,0,0,0,150,150,54,44,1,2,5,1,8,5,0,1,14,4,5,1,2016,227H144,2019,50949,50949,8.3,53,3.1,2.1,1,1558,1070,488,3,2.2,0.8,0.178,0.066,4805,6573,28,40,136,2018,50310,46304,46390,40345,37500,35312,39000,27000,32000,2039,61139,1.2,10190,5075,0,0,0,0,0,0,0,0,0, ,7, , ,KG,0,0,0,0,0,0,0,0,0,11,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.004,50.949,1.558,0.000016
140223,1,SH0071-KG,154285,6757,115.468,115.684,0700-03,700,3,21.321,21.537,201908,SH0071,SH,71, ,KG,566, ,566,1.4,566, ,566,1.616,20150512,20150512,0, ,14,227,2100,90,90,4384,4,1,14,15,0,1,1,3,U3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,3000051, , ,0,6,19960520,19960520,0,0, ,45,0,0,0,0,0,0,0, , , ,0,0,0,0,0,2,3, , , ,0,0,0,0,4,0,0,0,0,150,150,52,52,0,0,0,0,0,0,0,0,14,4,5,1,2016,227H143,2019,31982,31982,6.5,51,3.6,2.4,1.1,1139,782,357,3,2.2,0.8,0.178,0.066,3487,4783,29,40,85,2018,34138,27970,32221,28893,25860,24832,30000,25000,26000,2039,38378,1.2,6396,2495,0,0,0,0,0,0,0,0,0, ,6, , ,KG,0,0,0,0,0,0,0,0,0,13,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216,0.864,6908.112,246.024,0.003367
140254,1,SH0071-KG,154285,6758,131.376,131.539,0265-01,265,1,15.648,15.811,201908,SH0071,SH,71, ,KG,582, ,582,1.402,582, ,582,1.565,20150512,20150512,0, ,14,227,0,90,90,4384,4,1,14,10,0,1,1,3,U3,1,0,0,0,0,0,1,0,1,0,0,0,0,1,12,3000102, , ,0,6,19950429,19950429,0,0, ,65,0,0,0,0,0,0,0,71 Toll Lane,353,1,1,2,2,0,0,4,2, , , ,0,6,400,406,6,0,0,0,0,650,650,108,92,1,6,5,1,10,5,0,0,14,6,2,1,2016,227SP53,2019,53382,53382,8.3,65,8,3.8,4.3,4289,2006,2283,5.2,3.2,2,0.246,0.156,13901,19030,37,40,27,2018,53382,50198,47276,50716,42368,40652,41000,40000,42000,2039,64058,1.2,10676,5317,0,0,0,0,0,0,0,0,0, ,7, , ,KG,0,0,0,0,0,0,0,0,0,12,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1,0,7,16,0,0,0.163,0.978,8701.266,699.107,0.002629
140268,1,SH0071-KG,154285,6757,108.452,108.463,0700-03,700,3,14.305,14.316,201908,SH0071,SH,71, ,KG,560, ,560,0.338,560, ,560,0.349,20150512,20150512,0, ,14,227,3330,90,90,4384,4,1,14,15,0,1,1,3,U3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,3000119, , ,0,6,19960520,19960520,0,0, ,50,0,0,0,0,0,0,0, , , ,0,0,0,0,0,2,3, , , ,0,0,0,2,4,1,0,0,0,150,150,78,66,1,2,5,1,10,5,0,0,14,4,5,1,2016,227H146,2019,38713,38713,8.4,59,3.3,2.3,1,1283,886,397,1.9,1.5,0.4,0.129,0.032,3948,5430,29,40,132,2018,38587,34303,37596,33013,26308,30990,30000,29000,28000,2039,46456,1.2,7743,3902,0,0,0,0,0,0,0,0,0, ,7, , ,KG,0,0,0,0,0,0,0,0,0,12,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0.044,425.843,14.113,0.000184
140298,1,SH0071-KG,154285,6758,129.024,129.031,0265-01,265,1,13.296,13.303,201908,SH0071,SH,71, ,KG,580, ,580,1.393,580, ,580,1.4,20150512,20150512,0, ,14,227,2100,90,90,4384,4,1,14,10,0,1,1,2,U2,1,0,0,0,0,0,1,0,1,0,0,0,0,1,13,3000102, , ,0,6,19950429,19950429,0,0, ,65,0,0,0,0,0,0,0, , , ,0,0,0,0,0,5,1,1.42E+14, , ,0,7,2,12,6,0,0,0,0,225,225,112,88,1,10,5,1,14,5,0,0,14,6,1,0,1980,227H66,2019,95090,95090,8.4,57,5.5,3.6,1.9,5192,3395,1797,6.8,4.6,2.2,0.355,0.177,16538,22467,31,40,42,2018,95090,82989,83332,79197,64902,62387,68230,81000,81000,2039,133126,1.4,38036,11183,0,0,0,0,0,0,0,0,0, ,9, , ,KG,0,0,0,0,0,0,0,0,0,12,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,16,0,0,0.007,0.042,665.63,36.344,0.000113
140303,1,SH0071-KG,154285,6757,103.549,104.014,0700-03,700,3,9.402,9.867,201908,SH0071,SH,71, ,KG,554, ,554,1.432,554, ,554,1.897,20150512,20150512,0, ,14,227,0,90,90,4384,4,1,14,15,0,1,1,3,U3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,3000119, , ,0,6,19960520,19960520,0,0, ,55,0,0,0,0,0,0,0, , , ,0,0,0,0,0,2,3, , , ,0,0,0,5,4,0,0,0,0,200,200,77,62,1,5,5,1,10,5,0,0,14,4,5,1,2016,227H149,2019,39293,39293,8.7,58,3.3,2.3,1,1296,895,401,1.9,1.5,0.4,0.129,0.032,3990,5487,29,40,134,2018,37755,33346,33551,29420,22321,23930,21000,17800,17500,2039,47152,1.2,7859,4102,0,0,0,0,0,0,0,0,0, ,7, , ,KG,0,0,0,0,0,0,0,0,0,15,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.465,1.86,18271.245,602.64,0.00756
140342,1,SH0071-KG,154285,6758,127.973,127.982,0265-01,265,1,12.245,12.254,201908,SH0071,SH,71, ,KG,580, ,580,0.342,580, ,580,0.351,20150512,20150512,0, ,14,227,2100,90,90,4384,4,1,14,10,0,1,1,2,U2,1,0,0,0,0,0,1,0,1,0,0,0,0,1,13,3000102, , ,0,6,19950429,19950429,0,0, ,65,0,0,0,0,0,0,0, , , ,0,0,0,0,0,5,1, , , ,0,7,52,60,8,0,0,0,0,200,200,112,96,1,8,5,1,8,5,0,0,14,4,1,0,1980,227H66,2019,95090,95090,8.4,57,5.5,3.6,1.9,5192,3395,1797,6.8,4.6,2.2,0.355,0.177,16538,22467,31,40,42,2018,95090,82989,83332,79197,64902,62387,68230,81000,81000,2039,133126,1.4,38036,11183,0,0,0,0,0,0,0,0,0, ,9, , ,KG,0,0,0,0,0,0,0,0,0,12,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009,0.072,855.81,46.728,0.000151
140390,1,SH0071-KG,154285,6757,114.7,114.706,0700-03,700,3,20.553,20.559,201908,SH0071,SH,71, ,KG,566, ,566,0.632,566, ,566,0.638,20150512,20150512,0, ,14,227,2100,90,90,4384,4,1,14,15,0,1,1,3,U3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,3000051, , ,0,6,19960520,19960520,0,0, ,55,0,0,0,0,0,0,0, , , ,0,0,0,0,0,2,3,1.42E+14, , ,0,0,0,10,4,0,0,0,0,150,150,54,34,1,10,5,1,10,5,0,0,14,10,9,1.5,2016,227H143,2019,31982,31982,6.5,51,3.6,2.4,1.1,1139,782,357,3,2.2,0.8,0.178,0.066,3487,4783,29,40,85,2018,34138,27970,32221,28893,25860,24832,30000,25000,26000,2039,38378,1.2,6396,2495,0,0,0,0,0,0,0,0,0, ,6, , ,KG,0,0,0,0,0,0,0,0,0,11,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0,1.5,0,6,9,0,0,0.006,0.024,191.892,6.834,0.000093
140420,1,SH0071-KG,154285,6758,132.337,132.339,0265-02,265,2,0.035,0.037,201908,SH0071,SH,71, ,KG,584, ,584,0.442,584, ,584,0.444,20150512,20150512,0, ,14,227,0,90,90,4384,4,1,14,10,0,1,1,3,U3,1,0,0,0,0,0,1,0,1,0,0,0,0,1,12,3000053, , ,0,6,19950429,19950429,0,0, ,70,0,0,0,0,0,0,0, , , ,0,0,0,0,0,4,2, , , ,0,7,25,29,4,0,0,0,0,240,240,80,70,1,4,5,1,6,5,0,0,14,6,2,1,2016,227SP53,2019,53382,53382,8.3,65,8,3.8,4.3,4289,2006,2283,5.2,3.2,2,0.246,0.156,13901,19030,37,40,27,2018,53382,50198,47276,50716,42368,40652,41000,40000,42000,2039,64058,1.2,10676,5317,0,0,0,0,0,0,0,0,0, ,7, , ,KG,0,0,0,0,0,0,0,0,0,12,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,2016,1,0,7,16,0,0,0.002,0.008,106.764,8.578,0.000031
140435,1,SH0071-KG,154285,6757,108.657,108.659,0700-03,700,3,14.51,14.512,201908,SH0071,SH,71, ,KG,560, ,560,0.543,560, ,560,0.545,20150512,20150512,0, ,14,227,3330,90,90,4384,4,1,14,15,0,1,1,3,U3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,3000119, , ,0,6,19960520,19960520,0,0, ,50,0,0,0,0,0,0,0, , , ,0,0,0,0,0,2,3, , , ,0,0,0,2,4,0,0,0,0,150,150,78,66,1,2,5,1,10,5,0,0,14,4,5,1,2016,227H145,2019,37698,37698,8,58,3.3,2.3,1,1261,871,390,1.9,1.5,0.4,0.129,0.032,3882,5339,29,40,129,2018,51884,48183,48530,46771,36788,20892,39000,33000,34000,2039,45238,1.2,7540,3619,0,0,0,0,0,0,0,0,0, ,7, , ,KG,0,0,0,0,0,0,0,0,0,12,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0.008,75.396,2.522,0.000033
140467,1,SH0071-KG,154285,6758,129.773,129.824,0265-01,265,1,14.045,14.096,201908,SH0071,SH,71, ,KG,580, ,580,2.142,580, ,580,2.193,20150512,20150512,0, ,14,227,2100,90,90,4384,4,1,14,10,0,1,1,3,U3,1,0,0,0,0,0,1,0,1,0,0,0,0,1,12,3000102, , ,0,6,19950429,19950429,0,0, ,65,0,0,0,0,0,0,0,71 Toll Lane,353,1,1,2,1,0,0,4,2, , , ,0,7,2,6,6,0,0,0,0,200,200,140,134,1,4,5,1,2,5,0,0,14,6,1,0,1980,227H66A,2019,66025,66025,8,68,6.4,4.2,2.2,4253,2781,1472,6.8,4.6,2.2,0.355,0.177,12362,16825,33,40,29,2018,66025,66265,62162,62382,56417,54491,56000,57000,53000,2039,79230,1.2,13205,6338,0,0,0,0,0,0,0,0,0, ,8, , ,KG,0,0,0,0,0,0,0,0,0,12,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,16,0,0,0.051,0.306,3367.275,216.903,0.000828
140472,1,SH0071-KG,154285,6757,104.041,104.274,0700-03,700,3,9.894,10.127,201908,SH0071,SH,71, ,KG,554, ,554,1.924,556, ,556,0.156,20150512,20150512,0, ,14,227,0,90,90,4384,4,1,14,15,0,1,1,3,U3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,3000119, , ,0,6,19960520,19960520,0,0, ,55,0,0,0,0,0,0,0, , , ,0,0,0,0,0,2,3, , , ,0,0,0,5,4,1,0,0,0,200,200,54,44,1,5,5,1,5,5,0,0,14,4,5,1,2016,227H149,2019,39293,39293,8.7,58,3.3,2.3,1,1296,895,401,1.9,1.5,0.4,0.129,0.032,3990,5487,29,40,134,2018,37755,33346,33551,29420,22321,23930,21000,17800,17500,2039,47152,1.2,7859,4102,0,0,0,0,0,0,0,0,0, ,7, , ,KG,0,0,0,0,0,0,0,0,0,11,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233,0.932,9155.269,301.968,0.003707
140511,1,SH0071-KG,154285,6758,127.323,127.332,0113-13,113,13,8.831,8.84,201908,SH0071,SH,71, ,KG,578, ,578,1.697,578, ,578,1.706,20190329,20190329,0, ,14,227,2100,90,90,4384,4,1,14,10,0,1,1,2,U2,1,0,0,0,0,0,1,0,1,0,0,0,0,1,13,3000102, , ,0,6,19950429,19950429,0,0, ,65,0,0,0,0,0,0,0, , , ,0,0,0,0,0,5,1, , , ,0,7,48,58,6,0,0,0,0,350,350,96,72,1,10,5,1,14,5,0,0,14,1,1,0,1980,227H89,2019,70740,70740,10,59,6.2,4.1,2.2,4407,2881,1526,6.8,4.6,2.2,0.355,0.177,13991,19034,32,40,31,2018,70740,69155,69155,58251,49454,66049,67000,67000,67000,2039,99036,1.4,28296,9904,0,0,0,0,0,0,0,0,0,4100,8, , ,KG,0,0,0,0,0,0,0,0,0,12,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009,0.054,636.66,39.663,0.000146
